average Silhouette Value = 0.676135

nFID			silhouette_val
1844			0.906934
1845			0.864252
1846			0.913603
1847			0.910702
1848			0.911874
1849			0.916996
1850			0.884331
1851			0.899474
1852			0.904632
1853			0.907748
1854			0.903198
1855			0.616437
1856			0.905116
1857			0.467059
1858			-0.070195
1859			0.751005
1860			0.907114
1861			-0.023776
1862			-0.229182
1863			0.916260
1864			-0.340271
1865			0.694809
1866			0.298085
1867			0.423735
1868			0.912719
1869			0.912076
1870			0.911804
1871			0.681395
1872			0.835356
1873			0.913914
1874			0.909455
1875			0.912393
1876			0.906072
1877			0.912273
1878			0.904522
1879			0.901908
1880			0.595187
1881			0.048420
1882			0.908859
1883			0.450889
1884			0.903632
1885			0.832052
1886			0.820585
1887			0.791990
1888			0.438609
1889			0.910704
1890			-0.052970
1891			0.877240
1892			-0.321759
1893			0.909050
1894			0.905743
1895			0.734333
1896			0.722917
1897			0.542899
1898			-0.298195
1899			-0.453808
1900			-0.098907
1901			0.891077
1902			0.913449
1903			0.886533
1904			0.909382
1905			0.619664
1906			0.920550
