BID,Time1500,Time1501,Time1502,Time1503,Time1504,Time1505,Time1506,Time1507,Time1508,Time1509,Time1510,Time1511,Time1512,Time1513,Time1514,Time1515,Time1516,Time1517,Time1518,Time1519,Time1520,Time1521,Time1522,Time1523,Time1600,Time1601,Time1602,Time1603,Time1604,Time1605,Time1606,Time1607,Time1608,Time1609,Time1610,Time1611,Time1612,Time1613,Time1614,Time1615,Time1616,Time1617,Time1618,Time1619,Time1620,Time1621,Time1622,Time1623,Time1700,Time1701,Time1702,Time1703,Time1704,Time1705,Time1706,Time1707,Time1708,Time1709,Time1710,Time1711,Time1712,Time1713,Time1714,Time1715,Time1716,Time1717,Time1718,Time1719,Time1720,Time1721,Time1722,Time1723,Time1800,Time1801,Time1802,Time1803,Time1804,Time1805,Time1806,Time1807,Time1808,Time1809,Time1810,Time1811,Time1812,Time1813,Time1814,Time1815,Time1816,Time1817,Time1818,Time1819,Time1820,Time1821,Time1822,Time1823,Time1900,Time1901,Time1902,Time1903,Time1904,Time1905,Time1906,Time1907,Time1908,Time1909,Time1910,Time1911,Time1912,Time1913,Time1914,Time1915,Time1916,Time1917,Time1918,Time1919,Time1920,Time1921,Time1922,Time1923,Time2000,Time2001,Time2002,Time2003,Time2004,Time2005,Time2006,Time2007,Time2008,Time2009,Time2010,Time2011,Time2012,Time2013,Time2014,Time2015,Time2016,Time2017,Time2018,Time2019,Time2020,Time2021,Time2022,Time2023,Time2100,Time2101,Time2102,Time2103,Time2104,Time2105,Time2106,Time2107,Time2108,Time2109,Time2110,Time2111,Time2112,Time2113,Time2114,Time2115,Time2116,Time2117,Time2118,Time2119,Time2120,Time2121,Time2122,Time2123
11,16.3856 ,52.3021 ,0.1503 ,0.0000 ,0.6492 ,0.0000 ,0.0000 ,12.8895 ,43.2120 ,35.1840 ,32.9717 ,32.2274 ,23.8918 ,37.5558 ,34.0969 ,19.0794 ,69.0083 ,22.5942 ,36.8306 ,25.9083 ,57.7549 ,17.8385 ,22.0535 ,48.9687 ,27.4489 ,54.9210 ,10.2701 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,23.7745 ,46.4369 ,30.8834 ,29.0188 ,40.8378 ,39.8756 ,29.1344 ,27.6651 ,36.8200 ,27.3367 ,38.7731 ,28.0667 ,24.1800 ,48.1584 ,39.1172 ,25.8995 ,36.7231 ,15.8009 ,27.0601 ,3.7159 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,26.8237 ,39.6755 ,27.2252 ,32.1335 ,49.6930 ,23.0253 ,27.9216 ,24.2290 ,32.9968 ,32.7843 ,43.4648 ,42.5504 ,46.7380 ,27.6575 ,34.4383 ,35.9600 ,36.6568 ,25.1249 ,42.7461 ,4.2161 ,0.1109 ,0.0000 ,0.0000 ,1.3678 ,49.5840 ,34.7157 ,30.1862 ,44.6923 ,34.2221 ,22.6078 ,40.7429 ,56.3704 ,44.6403 ,50.9252 ,26.1151 ,26.9567 ,23.1232 ,52.7589 ,51.0077 ,39.3473 ,25.0678 ,34.6033 ,38.8738 ,12.9426 ,0.0000 ,2.6840 ,0.0000 ,0.0000 ,54.4601 ,39.5922 ,20.7719 ,29.0853 ,28.2517 ,16.9892 ,55.4614 ,38.7609 ,36.8556 ,35.0857 ,20.7188 ,61.6574 ,20.7626 ,35.6653 ,42.5983 ,33.0230 ,31.1098 ,20.4260 ,21.7439 ,23.7075 ,0.7183 ,0.0000 ,0.0000 ,0.0000 ,28.6748 ,42.3211 ,18.5785 ,27.5591 ,24.9809 ,39.6220 ,52.5454 ,29.6317 ,42.4380 ,34.1054 ,29.8027 ,42.7968 ,29.5487 ,31.0279 ,22.0053 ,34.2089 ,30.9251 ,47.4495 ,21.1709 ,2.9705 ,0.2325 ,0.0049 ,0.0000 ,19.4706 ,15.6339 ,23.5533 ,35.6691 ,37.0011 ,19.6186 ,28.5635 ,35.4741 ,20.1545 ,33.6303 ,34.5042 ,35.2381 ,31.8386 ,41.5470 ,41.1993 ,26.9737 ,43.2291 ,26.2562 
12,39.2718 ,39.5899 ,1.6048 ,0.2810 ,0.0000 ,0.0000 ,0.0000 ,55.5988 ,30.4950 ,47.7026 ,64.5722 ,96.4385 ,70.2191 ,46.8212 ,123.0853 ,45.5501 ,117.2786 ,85.8133 ,69.6013 ,76.7395 ,45.4619 ,50.7430 ,62.9404 ,47.9601 ,19.7459 ,27.9073 ,22.5873 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,55.5988 ,32.0361 ,30.7653 ,88.5882 ,67.7969 ,79.4249 ,41.3307 ,62.0127 ,74.5877 ,109.8731 ,80.8517 ,118.9539 ,81.9006 ,34.7605 ,42.2613 ,52.7365 ,29.8766 ,52.5861 ,34.4080 ,18.3942 ,0.0000 ,0.0000 ,0.0000 ,0.8873 ,78.2147 ,29.8059 ,17.1205 ,76.0942 ,85.5198 ,74.9277 ,69.0575 ,63.1575 ,59.2784 ,71.3141 ,70.5408 ,73.9494 ,70.0477 ,30.5332 ,44.9055 ,30.3258 ,41.1685 ,24.7445 ,37.3828 ,8.0814 ,1.5658 ,0.0000 ,0.0000 ,1.6048 ,46.4868 ,70.4510 ,48.5668 ,48.1582 ,77.4276 ,72.2799 ,91.2260 ,69.5535 ,94.7296 ,78.8683 ,69.6244 ,88.9657 ,57.8496 ,37.4120 ,89.0125 ,41.4311 ,38.6319 ,23.1963 ,52.2439 ,52.1820 ,0.6136 ,0.0000 ,0.0000 ,0.0000 ,39.0878 ,30.7767 ,44.7684 ,87.0076 ,65.2698 ,90.9805 ,61.4821 ,85.1308 ,71.3388 ,76.5438 ,59.9119 ,100.3762 ,51.5450 ,45.2350 ,36.7383 ,54.5369 ,52.5669 ,54.4033 ,62.8381 ,39.4220 ,3.1423 ,0.0741 ,0.0000 ,0.2092 ,39.4143 ,35.6237 ,48.0991 ,119.9877 ,60.3422 ,63.4074 ,78.9222 ,62.3173 ,73.7523 ,73.6838 ,141.8367 ,61.1677 ,61.2877 ,37.6366 ,44.5581 ,61.2621 ,43.6556 ,77.1790 ,38.9224 ,26.5977 ,4.1510 ,0.0000 ,0.0000 ,32.8783 ,55.5739 ,32.9629 ,64.1253 ,69.0678 ,62.2808 ,65.6583 ,64.1926 ,68.4080 ,80.9648 ,51.7374 ,73.8442 ,70.8030 ,45.3256 ,38.5156 ,39.8682 ,42.2855 ,50.9953 
13,88.1653 ,103.8473 ,48.8168 ,63.3103 ,0.0000 ,0.0000 ,40.3530 ,56.8686 ,63.9173 ,124.6204 ,126.6221 ,54.2252 ,73.6897 ,37.8889 ,64.1561 ,70.9195 ,73.8510 ,50.3780 ,62.7390 ,52.2996 ,43.4076 ,78.5078 ,120.6101 ,133.6878 ,75.8826 ,81.6420 ,58.3385 ,58.1392 ,47.1405 ,0.0000 ,0.0000 ,45.5385 ,98.9405 ,152.8037 ,110.4328 ,78.5112 ,67.0430 ,83.4102 ,71.1847 ,120.9213 ,146.0634 ,61.1624 ,67.8570 ,84.7057 ,54.1414 ,50.3915 ,121.5246 ,73.5673 ,78.5089 ,79.4809 ,67.4796 ,59.8964 ,1.0047 ,0.0000 ,16.3890 ,53.6730 ,97.4573 ,59.5655 ,88.2553 ,70.6145 ,90.2316 ,118.8133 ,58.3324 ,47.9082 ,53.0983 ,98.9147 ,156.2386 ,67.7393 ,80.5710 ,118.7975 ,149.9234 ,146.3165 ,129.5003 ,80.7361 ,55.0970 ,59.8341 ,12.7218 ,0.0000 ,27.3314 ,113.5145 ,49.9727 ,108.8978 ,121.7015 ,135.5940 ,63.0813 ,48.5670 ,47.7360 ,52.9515 ,63.7537 ,43.1229 ,55.1857 ,56.9062 ,53.0151 ,165.2377 ,124.9977 ,106.0351 ,42.3749 ,72.6251 ,95.2623 ,62.0419 ,57.1614 ,0.0114 ,56.0315 ,84.1923 ,61.6089 ,116.5081 ,110.0341 ,131.0848 ,59.0468 ,94.5263 ,56.3535 ,120.4426 ,106.0573 ,59.2968 ,55.4831 ,78.3950 ,85.2686 ,97.9941 ,137.3617 ,78.1700 ,51.9138 ,45.4339 ,131.1706 ,33.6667 ,9.2524 ,0.0000 ,67.2547 ,58.3456 ,83.6750 ,56.2978 ,206.6265 ,115.3914 ,57.6394 ,110.8206 ,57.9056 ,92.3792 ,83.9735 ,106.3508 ,88.2828 ,142.3268 ,66.8500 ,52.2347 ,99.9367 ,137.5282 ,162.0340 ,75.0431 ,82.9317 ,81.1248 ,0.0000 ,0.0044 ,55.3442 ,50.5089 ,79.1872 ,68.3950 ,151.4987 ,71.1060 ,90.9293 ,58.8333 ,70.1523 ,135.7808 ,71.9554 ,57.4945 ,57.4895 ,47.3088 ,57.7608 ,122.3380 ,66.2686 ,82.7919 
14,0.8080 ,0.1431 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.7180 ,7.4434 ,7.4585 ,4.9841 ,4.9626 ,7.9888 ,7.6457 ,9.9543 ,12.1535 ,8.7729 ,7.7848 ,5.6224 ,7.4434 ,3.7180 ,4.9841 ,7.4434 ,4.9815 ,1.7391 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.5929 ,12.4067 ,9.1019 ,9.1119 ,20.3594 ,5.7242 ,5.0931 ,4.9787 ,5.0178 ,13.5677 ,11.7919 ,11.7936 ,7.4434 ,7.4434 ,7.4434 ,7.0752 ,7.4434 ,7.4434 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.9727 ,7.4434 ,4.9787 ,7.2177 ,5.5298 ,4.9787 ,6.2198 ,4.6551 ,7.0173 ,9.1119 ,7.3094 ,5.4604 ,4.9996 ,7.4434 ,5.0886 ,7.4434 ,7.4434 ,2.0116 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.6491 ,7.4434 ,7.8175 ,14.8867 ,5.2161 ,4.6623 ,8.3127 ,5.1665 ,6.2970 ,5.5298 ,5.0207 ,6.4055 ,5.3764 ,2.4238 ,7.4434 ,6.1006 ,2.4238 ,0.8254 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.4434 ,14.8867 ,6.2762 ,6.2198 ,13.5677 ,14.8867 ,6.1109 ,11.0117 ,8.3127 ,6.0803 ,5.3764 ,7.4434 ,7.4434 ,6.8993 ,7.4434 ,7.4434 ,5.4604 ,0.3742 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.3517 ,7.3730 ,14.8727 ,12.4067 ,6.6480 ,4.9623 ,7.4434 ,7.4434 ,7.3640 ,6.0514 ,4.8030 ,5.7457 ,5.6877 ,4.9995 ,6.8462 ,7.0033 ,7.0858 ,6.2198 ,0.0000 ,1.9594 ,7.4434 ,0.0000 ,0.0000 ,0.0000 ,0.1154 ,4.9623 ,7.4434 ,7.4434 ,7.4434 ,7.4434 ,7.4434 ,11.0905 ,14.1339 ,4.6391 ,7.4434 ,7.4434 ,14.8867 ,7.4434 ,7.4434 ,5.2304 
15,72.2666 ,66.2928 ,81.5008 ,6.1530 ,0.0000 ,0.0000 ,5.3689 ,48.8567 ,67.6581 ,82.3241 ,89.6520 ,92.6993 ,55.4296 ,89.0689 ,85.1540 ,54.6526 ,66.3188 ,82.0049 ,78.0310 ,69.4780 ,77.1573 ,82.5996 ,90.5896 ,50.2504 ,63.9607 ,66.8516 ,61.1558 ,60.7307 ,9.6170 ,0.0000 ,4.2314 ,82.4770 ,67.3999 ,79.0311 ,84.2518 ,78.9079 ,78.3484 ,69.7007 ,69.4905 ,68.3804 ,85.3870 ,98.6958 ,77.4351 ,64.9743 ,113.8341 ,62.6012 ,87.2810 ,63.6406 ,78.3424 ,54.9480 ,61.2154 ,19.9353 ,6.8935 ,0.0000 ,21.0692 ,63.4919 ,61.5151 ,91.8737 ,75.3791 ,53.4451 ,54.8246 ,45.0770 ,67.9621 ,79.3028 ,72.9121 ,68.3890 ,65.3940 ,66.9320 ,71.1622 ,63.1247 ,55.9253 ,62.8139 ,61.2144 ,55.2701 ,84.3255 ,20.9696 ,6.7686 ,0.0000 ,21.4189 ,86.4741 ,78.0487 ,58.8844 ,76.3121 ,73.2793 ,96.3687 ,100.2457 ,70.6679 ,72.0183 ,56.8057 ,72.4311 ,75.6905 ,85.3545 ,98.2866 ,82.1311 ,80.0207 ,95.5571 ,69.3565 ,65.6688 ,88.6538 ,70.4377 ,8.4164 ,0.0000 ,16.1266 ,80.4697 ,71.7636 ,58.4884 ,94.3880 ,96.5408 ,79.0905 ,67.8751 ,55.6273 ,56.2500 ,72.5310 ,51.0920 ,90.1232 ,85.6551 ,85.3950 ,70.8725 ,59.0363 ,53.3887 ,81.9685 ,75.0375 ,73.8675 ,91.2254 ,8.2721 ,0.0000 ,14.5946 ,63.1359 ,64.3370 ,114.6783 ,76.3488 ,81.0719 ,147.6777 ,61.0007 ,40.8187 ,85.3230 ,43.5702 ,106.5239 ,50.0710 ,111.1692 ,72.4098 ,60.0171 ,74.7918 ,58.9182 ,64.3672 ,68.0169 ,106.3919 ,40.1260 ,17.2500 ,0.0011 ,8.9848 ,124.6617 ,76.8976 ,75.9838 ,120.0443 ,123.1255 ,134.6337 ,59.1129 ,56.6098 ,67.0534 ,163.6005 ,113.5873 ,132.2343 ,91.8767 ,100.3524 ,80.1875 ,120.9274 ,100.2696 
16,62.6160 ,147.0656 ,169.7073 ,33.9812 ,4.5397 ,0.0000 ,7.7934 ,144.0536 ,146.9580 ,85.2549 ,112.9721 ,83.6413 ,96.5390 ,74.2712 ,83.5009 ,85.4246 ,82.0131 ,72.2254 ,97.2479 ,82.8531 ,71.8208 ,79.9458 ,69.7566 ,53.1941 ,57.5023 ,54.2049 ,89.9757 ,73.4306 ,0.4632 ,0.0000 ,46.9278 ,156.3340 ,125.2113 ,66.1386 ,50.1403 ,76.0404 ,65.0584 ,75.4415 ,76.8499 ,71.1806 ,85.3098 ,84.7934 ,81.2174 ,65.6799 ,64.6086 ,82.5641 ,49.8789 ,52.7734 ,79.5412 ,203.1534 ,130.1198 ,38.7181 ,0.0058 ,0.0000 ,6.8869 ,125.2578 ,92.0711 ,73.5706 ,67.6537 ,69.7160 ,97.6099 ,93.8541 ,80.9536 ,75.9783 ,91.0182 ,87.1711 ,81.0019 ,92.0164 ,118.1232 ,59.3739 ,54.8925 ,64.2894 ,75.0285 ,140.9623 ,123.1979 ,77.2019 ,7.3799 ,0.0000 ,37.0982 ,101.8722 ,71.0345 ,86.5828 ,55.7630 ,58.2306 ,80.3990 ,91.1946 ,68.1516 ,97.2100 ,88.4263 ,65.5025 ,110.1951 ,55.7231 ,57.4901 ,79.9354 ,57.4507 ,66.5852 ,103.5736 ,44.6034 ,131.1962 ,62.4936 ,2.3533 ,0.0000 ,14.4238 ,102.0406 ,129.1213 ,82.5010 ,71.0309 ,158.6939 ,137.4156 ,68.5696 ,83.7578 ,100.8364 ,76.8949 ,46.7471 ,72.1362 ,109.0190 ,68.9289 ,61.5129 ,50.7275 ,55.7876 ,65.9169 ,46.2410 ,144.9727 ,134.6493 ,5.0722 ,0.0000 ,23.8746 ,109.9614 ,122.0658 ,68.6489 ,50.6121 ,71.0610 ,66.4440 ,53.1688 ,62.5943 ,62.4029 ,57.4656 ,79.3611 ,71.6540 ,56.0349 ,47.2710 ,60.2980 ,81.5987 ,61.8805 ,110.7439 ,100.5743 ,129.6313 ,63.1538 ,17.4897 ,0.0000 ,10.8860 ,127.0842 ,158.2889 ,107.8178 ,118.9306 ,66.1675 ,101.2033 ,83.9848 ,68.2233 ,114.9938 ,93.5749 ,106.2082 ,90.9572 ,81.2477 ,53.8323 ,89.0113 ,76.8618 ,61.5243 
17,0.0724 ,8.8037 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,27.5785 ,61.8299 ,144.1529 ,257.4615 ,227.2506 ,278.7087 ,252.8542 ,236.4529 ,252.8255 ,261.1992 ,293.7788 ,290.8530 ,307.5739 ,177.7427 ,211.7494 ,89.5452 ,134.0167 ,46.6248 ,181.1848 ,0.5979 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0942 ,234.9205 ,219.3577 ,297.6398 ,198.4570 ,188.3617 ,249.8780 ,268.4369 ,275.9128 ,231.6756 ,261.1849 ,294.0456 ,45.2221 ,50.4484 ,76.2568 ,54.4178 ,40.6836 ,56.9924 ,0.2238 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,31.3028 ,145.8044 ,205.0018 ,145.3806 ,189.5035 ,230.5150 ,209.0729 ,361.1070 ,226.7802 ,219.0120 ,237.5269 ,195.5327 ,54.1043 ,131.4478 ,209.3682 ,110.3355 ,14.8166 ,65.7807 ,92.3947 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.1245 ,129.2937 ,246.2293 ,361.1369 ,305.8049 ,246.0302 ,88.8391 ,256.3910 ,316.3946 ,265.0999 ,284.4131 ,178.7080 ,89.9800 ,73.0506 ,38.7929 ,0.9619 ,35.1041 ,3.6325 ,2.2415 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0567 ,0.4960 ,156.6919 ,327.6255 ,274.6214 ,252.6158 ,238.2490 ,215.5208 ,270.6063 ,267.3315 ,190.8072 ,223.2394 ,270.7113 ,140.3229 ,169.7446 ,128.8397 ,33.2287 ,252.2353 ,121.3445 ,0.0011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.4282 ,239.7773 ,161.5952 ,131.7035 ,113.8245 ,88.9827 ,141.9886 ,196.5285 ,135.6487 ,111.6050 ,185.9923 ,200.8658 ,94.3581 ,159.4694 ,203.0079 ,285.6948 ,152.1093 ,61.5232 ,58.7842 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.1144 ,92.3096 ,76.0796 ,134.3083 ,220.5240 ,143.5105 ,255.7335 ,57.1140 ,315.7748 ,255.5676 ,276.4418 ,358.2980 ,172.1253 ,35.3599 ,181.9060 ,31.2697 ,363.2823 
18,372.2675 ,111.0365 ,143.9979 ,106.9715 ,0.0000 ,0.0000 ,4.6447 ,223.0579 ,253.5888 ,225.1063 ,215.7217 ,88.1441 ,114.3154 ,458.0420 ,151.8447 ,334.6243 ,200.3611 ,401.2469 ,133.9485 ,245.3181 ,107.3814 ,276.1082 ,98.2955 ,313.1904 ,293.4902 ,311.5233 ,200.8863 ,14.1331 ,0.3629 ,0.0000 ,21.9664 ,204.7765 ,321.0778 ,231.0640 ,266.3626 ,127.2731 ,185.2433 ,349.0003 ,142.1608 ,89.0735 ,144.6566 ,111.5611 ,393.8899 ,316.6001 ,252.8986 ,196.0948 ,333.4829 ,122.7796 ,123.0266 ,206.2272 ,223.0579 ,25.6491 ,0.5754 ,0.0000 ,1.8471 ,117.3422 ,332.6581 ,206.0562 ,357.1390 ,354.9117 ,370.1239 ,176.1172 ,116.4116 ,152.0064 ,126.2538 ,122.7347 ,195.8803 ,151.3849 ,134.6519 ,154.5031 ,120.1595 ,212.8763 ,234.7789 ,270.8614 ,223.0579 ,143.2895 ,0.8593 ,0.0000 ,8.6820 ,145.2750 ,243.6694 ,271.2990 ,269.0920 ,117.0570 ,206.3876 ,144.5304 ,152.4797 ,166.7359 ,188.8593 ,307.0153 ,184.8590 ,175.9975 ,371.4798 ,392.7605 ,165.9412 ,299.7012 ,342.1734 ,171.1647 ,95.3149 ,170.8371 ,0.0000 ,0.0000 ,6.4594 ,223.0579 ,240.8782 ,180.5982 ,416.1445 ,364.0120 ,168.1647 ,108.9200 ,303.5042 ,244.8061 ,201.3130 ,246.3110 ,216.6169 ,373.2885 ,290.0206 ,159.5941 ,266.6400 ,175.6797 ,200.0258 ,153.5615 ,183.5051 ,200.1038 ,0.6044 ,0.0000 ,52.1379 ,142.2657 ,117.6043 ,151.0690 ,313.6371 ,193.7817 ,183.5982 ,229.3384 ,148.0826 ,211.9930 ,275.2800 ,212.4297 ,238.1938 ,174.1804 ,262.6012 ,122.7691 ,198.8111 ,249.1871 ,152.1280 ,398.7419 ,218.1075 ,168.1602 ,0.0473 ,0.0000 ,37.5662 ,162.5589 ,345.9463 ,112.2533 ,209.7547 ,194.6527 ,223.1346 ,172.3425 ,175.0124 ,94.9914 ,507.6876 ,289.2322 ,189.3630 ,292.0255 ,306.6213 ,218.4783 ,220.4367 ,216.7613 
19,100.9575 ,103.3267 ,25.8208 ,0.3363 ,0.0000 ,0.0000 ,0.0089 ,136.7972 ,104.0637 ,71.5865 ,84.1054 ,65.7533 ,109.8901 ,54.9972 ,51.7835 ,77.6953 ,75.0973 ,65.8145 ,108.4472 ,102.0540 ,148.1692 ,107.0929 ,118.7963 ,177.5515 ,102.4804 ,93.2015 ,86.4122 ,0.0000 ,0.0000 ,0.0000 ,0.4043 ,97.5964 ,92.9277 ,70.8849 ,66.9908 ,86.7641 ,148.0492 ,104.7188 ,51.6842 ,101.3519 ,75.3696 ,118.1667 ,117.4113 ,81.4609 ,72.5186 ,108.0624 ,58.4573 ,136.4113 ,59.8524 ,107.4811 ,53.2244 ,0.2059 ,0.0000 ,0.0000 ,0.0000 ,139.2683 ,78.7342 ,77.5585 ,128.4974 ,71.9065 ,50.5524 ,86.3103 ,73.0803 ,80.4707 ,63.6697 ,70.8203 ,45.4420 ,119.3354 ,98.8268 ,82.5484 ,102.7227 ,112.5263 ,92.5635 ,77.9937 ,28.9516 ,2.3520 ,0.0000 ,0.0000 ,5.1755 ,138.5138 ,110.3756 ,68.5991 ,81.5722 ,85.9173 ,48.6009 ,70.6237 ,49.1945 ,75.5120 ,67.2005 ,102.7736 ,65.3376 ,68.6673 ,100.0069 ,101.7100 ,113.5349 ,98.9683 ,66.0134 ,88.1183 ,49.6734 ,1.2128 ,0.0000 ,0.0000 ,0.0000 ,114.0936 ,74.8225 ,115.1047 ,72.0825 ,93.4987 ,167.5822 ,45.2009 ,68.2380 ,58.1078 ,73.0452 ,73.7840 ,110.1179 ,94.2700 ,102.2985 ,84.3857 ,78.5442 ,71.7256 ,82.1759 ,88.6581 ,77.1691 ,9.3178 ,0.4553 ,0.0000 ,1.3124 ,71.9576 ,129.6301 ,83.7161 ,109.9885 ,151.6615 ,110.7555 ,91.4054 ,54.1685 ,123.7069 ,137.9282 ,127.3691 ,144.7064 ,175.9908 ,103.5558 ,73.8211 ,126.6367 ,141.9862 ,121.9810 ,193.5639 ,270.1303 ,17.1777 ,0.0000 ,4.8810 ,0.0000 ,46.2294 ,80.2257 ,57.8106 ,107.1986 ,70.0721 ,121.0772 ,67.7685 ,114.0378 ,92.6807 ,111.2670 ,57.6952 ,65.7876 ,94.6000 ,142.0529 ,129.5947 ,93.8260 ,175.0021 
20,164.4675 ,165.7059 ,0.8248 ,0.0000 ,0.0000 ,0.0054 ,0.0000 ,89.9227 ,113.2283 ,57.4720 ,168.4783 ,77.4658 ,71.5173 ,102.9518 ,162.6659 ,104.1247 ,115.2832 ,231.5775 ,148.0881 ,146.1707 ,144.3108 ,97.0135 ,107.3219 ,70.3193 ,92.5175 ,146.2817 ,0.6215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,79.3184 ,83.5708 ,101.6923 ,98.6284 ,92.2978 ,103.7407 ,119.6447 ,101.5911 ,112.3799 ,80.8015 ,153.9815 ,85.3643 ,130.0460 ,141.7752 ,184.8606 ,114.0563 ,100.5549 ,89.7703 ,152.0546 ,76.6946 ,0.0343 ,0.0000 ,0.0000 ,0.0000 ,92.4273 ,116.4097 ,75.9452 ,72.2162 ,57.9750 ,97.8756 ,78.2497 ,110.6681 ,76.9259 ,100.8556 ,125.7749 ,102.6528 ,106.8030 ,121.7348 ,127.7661 ,87.6174 ,79.5911 ,144.2459 ,107.8479 ,0.2325 ,0.0093 ,0.0000 ,0.0000 ,0.0000 ,6.4173 ,135.7303 ,116.6435 ,92.0599 ,144.5763 ,81.3711 ,113.7027 ,166.2079 ,78.1653 ,37.9466 ,124.2621 ,56.1292 ,151.3554 ,99.8267 ,93.6774 ,125.5388 ,62.7063 ,123.4494 ,95.3240 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0275 ,89.5280 ,148.2476 ,94.6672 ,92.7054 ,166.3008 ,79.1269 ,167.0950 ,144.9448 ,101.9893 ,87.1184 ,107.9894 ,100.3841 ,80.1774 ,175.3158 ,105.9446 ,94.1208 ,73.8131 ,137.0584 ,118.7099 ,0.4583 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.3125 ,111.4163 ,134.5367 ,108.7720 ,101.0669 ,85.5346 ,113.0412 ,94.0096 ,65.0932 ,98.4105 ,111.5256 ,59.2385 ,59.1095 ,47.5987 ,78.9674 ,135.4119 ,105.8047 ,107.8664 ,79.0152 ,30.9271 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,42.4776 ,134.1343 ,202.5216 ,90.1064 ,223.2065 ,61.4873 ,109.7890 ,74.2497 ,128.0885 ,83.0225 ,139.1560 ,142.4734 ,81.1503 ,140.7837 ,86.1072 ,94.8394 ,118.8546 
21,302.0603 ,175.8847 ,39.6506 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,2.5108 ,130.7004 ,325.9426 ,331.3315 ,173.0221 ,146.0487 ,151.5674 ,235.8021 ,128.5001 ,250.5298 ,167.6870 ,283.5170 ,164.6415 ,228.6461 ,194.8811 ,271.5384 ,126.4241 ,150.4305 ,175.3817 ,96.0093 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,95.9385 ,158.6214 ,158.8970 ,190.7352 ,159.2422 ,170.2923 ,114.3310 ,140.2744 ,168.9476 ,141.1873 ,138.4541 ,129.9569 ,117.7969 ,295.5907 ,178.5025 ,98.7001 ,211.9060 ,164.6018 ,208.0794 ,71.2188 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,18.2956 ,143.9795 ,222.0953 ,200.4555 ,132.8417 ,141.1430 ,266.8134 ,188.1401 ,130.1704 ,173.8955 ,342.7794 ,163.9411 ,131.4883 ,174.9911 ,141.6787 ,122.3423 ,302.6027 ,145.9716 ,196.8648 ,211.4383 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,200.0401 ,128.6537 ,204.6928 ,210.2275 ,259.0687 ,256.4271 ,195.2042 ,137.4681 ,281.8072 ,323.6513 ,232.6861 ,179.9920 ,92.3714 ,110.9749 ,239.7906 ,153.3768 ,114.9532 ,119.5223 ,143.8052 ,15.7268 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,61.6610 ,128.4427 ,137.9756 ,255.5728 ,198.1799 ,288.9573 ,129.0705 ,135.2485 ,176.7915 ,284.4018 ,121.8710 ,259.3628 ,154.8285 ,118.6583 ,96.7410 ,294.3060 ,94.9513 ,152.6125 ,163.5757 ,46.0305 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,85.7540 ,174.8516 ,225.4684 ,187.5250 ,132.8777 ,189.0827 ,206.2707 ,135.1370 ,147.6274 ,174.0826 ,114.8681 ,118.4807 ,223.5591 ,201.1984 ,165.7740 ,213.9256 ,204.6188 ,190.0519 ,262.2098 ,139.9082 ,1.7484 ,0.0000 ,0.0000 ,0.0383 ,123.7753 ,140.9678 ,207.4430 ,362.1543 ,123.1311 ,124.0372 ,163.6771 ,142.0308 ,175.2533 ,185.5757 ,189.6038 ,244.0291 ,202.5086 ,167.9429 ,187.2348 ,78.4498 ,177.2423 
